Parsed,Link,Result Type
OXODOTREOTIDE ACETATE,https://pubchem.ncbi.nlm.nih.gov/compound/131634410,FEATURED
COPPER OXODOTREOTIDE CU-64,https://pubchem.ncbi.nlm.nih.gov/compound/165411920,FEATURED
FLUNIXIN MEGLUMINE,https://pubchem.ncbi.nlm.nih.gov/compound/39212,FEATURED
MEDRONATE DISODIUM,https://pubchem.ncbi.nlm.nih.gov/compound/33136,FEATURED
STANNOUS OXIDE,https://pubchem.ncbi.nlm.nih.gov/compound/24550,RELEVANT
STANNOUS SULFIDE,https://pubchem.ncbi.nlm.nih.gov/compound/10130046,RELEVANT
STANNOUS CHLORIDE,https://pubchem.ncbi.nlm.nih.gov/compound/24479,FEATURED
STANNOUS CHLORIDE ANHYDROUS,https://pubchem.ncbi.nlm.nih.gov/compound/24479,RELEVANT
ADENINE SULFATE,https://pubchem.ncbi.nlm.nih.gov/compound/9449,FEATURED
CEFPROZIL,https://pubchem.ncbi.nlm.nih.gov/compound/5281006,FEATURED
VALGANCICLOVIR HYDROCHLORIDE,https://pubchem.ncbi.nlm.nih.gov/compound/135413534,FEATURED
NEBRAMYCIN,https://pubchem.ncbi.nlm.nih.gov/compound/36294,FEATURED
BLEOMYCIN HYDROCHLORIDE,https://pubchem.ncbi.nlm.nih.gov/compound/20832750,FEATURED
BLEOMYCIN SULFATE,https://pubchem.ncbi.nlm.nih.gov/compound/Bleomycin%20Sulfate,FEATURED
CAPREOMYCIN SULFATE,https://pubchem.ncbi.nlm.nih.gov/compound/Capreomycin%20Sulfate,FEATURED
DOXEPIN HYDROCHLORIDE,https://pubchem.ncbi.nlm.nih.gov/compound/6419921,FEATURED
CLOMIPHENE CITRATE,https://pubchem.ncbi.nlm.nih.gov/compound/Clomiphene%20Citrate,FEATURED
GENTAMICIN SULFATE,https://pubchem.ncbi.nlm.nih.gov/compound/Gentamicin%20Sulfate,FEATURED
COLISTIN SULFATE,https://pubchem.ncbi.nlm.nih.gov/compound/Colistin%20Sulfate,FEATURED
COLISTIMETHATE SODIUM,https://pubchem.ncbi.nlm.nih.gov/compound/Colistimethate%20Sodium,FEATURED
ERGOLOID MESYLATES,https://pubchem.ncbi.nlm.nih.gov/compound/Ergoloid%20Mesylates,FEATURED
.ALPHA.-TOCOPHEROL ACETATE,https://pubchem.ncbi.nlm.nih.gov/compound/11305985,FEATURED
MANGANESE GLYCEROPHOSPHATE,https://pubchem.ncbi.nlm.nih.gov/compound/11579475,FEATURED
COPPER OXYCHLORIDE SULFATE,https://pubchem.ncbi.nlm.nih.gov/substance/319397886,RELEVANT
"SODIUM PHOSPHATE, DIBASIC, UNSPECIFIED FORM",https://pubchem.ncbi.nlm.nih.gov/substance/483934198,RELEVANT
SODIUM PHOSPHATE,https://pubchem.ncbi.nlm.nih.gov/compound/Sodium%20Phosphate,FEATURED
AMMONIUM CARBONATE,https://pubchem.ncbi.nlm.nih.gov/compound/517111,FEATURED
VITAMIN D,https://pubchem.ncbi.nlm.nih.gov/compound/Vitamin%20D,FEATURED
NEOMYCIN SULFATE,https://pubchem.ncbi.nlm.nih.gov/compound/Neomycin%20Sulfate,FEATURED
NEOMYCIN HYDROCHLORIDE,https://pubchem.ncbi.nlm.nih.gov/compound/212925,FEATURED
POLYMYXIN B SULFATE,https://pubchem.ncbi.nlm.nih.gov/compound/Polymyxin%20B%20Sulfate,FEATURED
"CARBOXYMETHYLCELLULOSE SODIUM, UNSPECIFIED FORM",https://pubchem.ncbi.nlm.nih.gov/compound/Carboxymethylcellulose%20Sodium,FEATURED
FERRIC GLYCEROPHOSPHATE,https://pubchem.ncbi.nlm.nih.gov/compound/14765,FEATURED
BACITRACIN ZINC,https://pubchem.ncbi.nlm.nih.gov/compound/Bacitracin%20Zinc,FEATURED
CALCIUM GLYCEROPHOSPHATE,https://pubchem.ncbi.nlm.nih.gov/compound/120096,FEATURED
"CALCIUM PHOSPHATE, UNSPECIFIED FORM",https://pubchem.ncbi.nlm.nih.gov/compound/24456,FEATURED
ISOEUGENOL,https://pubchem.ncbi.nlm.nih.gov/compound/853433,FEATURED
DOXACURIUM CHLORIDE,https://pubchem.ncbi.nlm.nih.gov/compound/60168,FEATURED
GONADORELIN ACETATE,https://pubchem.ncbi.nlm.nih.gov/compound/Gonadorelin%20Acetate,FEATURED
METHYLBENZETHONIUM CHLORIDE,https://pubchem.ncbi.nlm.nih.gov/compound/5702238,FEATURED
METHYLBENZETHONIUM CHLORIDE ANHYDROUS,https://pubchem.ncbi.nlm.nih.gov/substance/49866787,RELEVANT
MORRHUATE SODIUM,https://pubchem.ncbi.nlm.nih.gov/compound/131750168,FEATURED
STRYCHNINE GLYCEROPHOSPHATE,https://pubchem.ncbi.nlm.nih.gov/compound/21155847,FEATURED
FRUCTOSE,https://pubchem.ncbi.nlm.nih.gov/compound/2723872,FEATURED
ACRIFLAVINE HYDROCHLORIDE,https://pubchem.ncbi.nlm.nih.gov/compound/6842,RELEVANT
ARSPHENAMINE,https://pubchem.ncbi.nlm.nih.gov/compound/8774,FEATURED
SITOSTEROLS,https://pubchem.ncbi.nlm.nih.gov/compound/3084097,FEATURED
BENZALKONIUM CHLORIDE,https://pubchem.ncbi.nlm.nih.gov/compound/244,RELEVANT
AGALSIDASE ALFA,https://pubchem.ncbi.nlm.nih.gov/compound/52918379,FEATURED
BIVALIRUDIN TRIFLUOROACETATE,https://pubchem.ncbi.nlm.nih.gov/compound/16129704,FEATURED
INDIUM IN-111 SATUMOMAB PENDETIDE,https://pubchem.ncbi.nlm.nih.gov/substance/472407474,RELEVANT
GLUCAGON HYDROCHLORIDE,https://pubchem.ncbi.nlm.nih.gov/compound/Glucagon%20Hydrochloride,FEATURED
PEGINESATIDE ACETATE,https://pubchem.ncbi.nlm.nih.gov/compound/Peginesatide%20Acetate,FEATURED
PATISIRAN SODIUM,https://pubchem.ncbi.nlm.nih.gov/compound/Patisiran%20Sodium,FEATURED
PATIROMER SORBITEX CALCIUM,https://pubchem.ncbi.nlm.nih.gov/compound/Patiromer%20Sorbitex%20Calcium,FEATURED
COLESEVELAM HYDROCHLORIDE,https://pubchem.ncbi.nlm.nih.gov/compound/Colesevelam%20Hydrochloride,FEATURED
SEVELAMER CARBONATE,https://pubchem.ncbi.nlm.nih.gov/compound/Sevelamer%20Carbonate,FEATURED
SEVELAMER HYDROCHLORIDE,https://pubchem.ncbi.nlm.nih.gov/compound/Sevelamer%20Hydrochloride,FEATURED
ETIRINOTECAN PEGOL,https://pubchem.ncbi.nlm.nih.gov/compound/Etirinotecan%20Pegol,FEATURED
PACLITAXEL POLIGLUMEX,https://pubchem.ncbi.nlm.nih.gov/compound/Paclitaxel%20Poliglumex,FEATURED
DICLOFENAC ETALHYALURONATE SODIUM,https://pubchem.ncbi.nlm.nih.gov/compound/Diclofenac%20Etalhyaluronate%20Sodium,FEATURED
COLESTIPOL HYDROCHLORIDE,https://pubchem.ncbi.nlm.nih.gov/compound/Colestipol%20Hydrochloride,FEATURED
CALCIUM POLYSTYRENE SULFONATE,https://pubchem.ncbi.nlm.nih.gov/compound/Calcium%20Polystyrene%20Sulfonate,FEATURED
SODIUM POLYSTYRENE SULFONATE,https://pubchem.ncbi.nlm.nih.gov/substance/440790941,RELEVANT
HEPARIN CALCIUM,https://pubchem.ncbi.nlm.nih.gov/compound/Heparin%20Calcium,FEATURED
QUINIDINE POLYGALACTURONATE,https://pubchem.ncbi.nlm.nih.gov/compound/Quinidine%20polygalacturonate,FEATURED
DEXTRIFERRON,https://pubchem.ncbi.nlm.nih.gov/substance/135298505,RELEVANT
IRON ISOMALTOSIDE 1000,https://pubchem.ncbi.nlm.nih.gov/compound/Iron%20Isomaltoside%201000,FEATURED
IODINE POVACRYLEX,https://pubchem.ncbi.nlm.nih.gov/compound/Iodine%20Povacrylex,FEATURED
HEXADIMETHRINE CHLORIDE,https://pubchem.ncbi.nlm.nih.gov/compound/Hexadimethrine%20chloride,FEATURED
CALCIUM POLYCARBOPHIL,https://pubchem.ncbi.nlm.nih.gov/compound/Calcium%20Polycarbophil,FEATURED
SODIUM ALGINATE,https://pubchem.ncbi.nlm.nih.gov/compound/Sodium%20Alginate,FEATURED
TURPENTINE,"https://pubchem.ncbi.nlm.nih.gov/compound/Turpentine,%20Oil",FEATURED
CITRUS BIOFLAVONOIDS,https://pubchem.ncbi.nlm.nih.gov/compound/Citrus%20Bioflavonoids,FEATURED
CEFIDEROCOL DITOSYLATE MONOHYDRATE,https://pubchem.ncbi.nlm.nih.gov/compound/137321962,FEATURED
BREMELANOTIDE ACETATE,https://pubchem.ncbi.nlm.nih.gov/compound/91971505,FEATURED
TECHNETIUM TC-99M GLUCARATE,https://pubchem.ncbi.nlm.nih.gov/compound/131801064,FEATURED
TECHNETIUM TC-99M 5 OXA-PNAO,https://pubchem.ncbi.nlm.nih.gov/compound/138756755,FEATURED
PROTAMINE SULFATE,https://pubchem.ncbi.nlm.nih.gov/compound/Protamine%20Sulfate,FEATURED
